-1.000000000000000888e-02,-9.999999999999981126e-03,-2.000000000000001776e-02
-3.000000000000002665e-02,-9.999999999999981126e-03,-2.000000000000001776e-02
-2.000000000000001776e-02,-2.999999999999999889e-02,-2.000000000000001776e-02
-2.000000000000001776e-02,-1.999999999999999001e-02,1.799999999999999933e-01
-1.000000000000000888e-02,-9.999999999999981126e-03,-1.000000000000000888e-02
-3.000000000000002665e-02,-9.999999999999981126e-03,-1.000000000000000888e-02
-2.000000000000001776e-02,-2.999999999999999889e-02,-1.000000000000000888e-02
-2.000000000000001776e-02,-1.999999999999999001e-02,1.900000000000000022e-01
-1.000000000000000888e-02,-9.999999999999981126e-03,0.000000000000000000e+00
-3.000000000000002665e-02,-9.999999999999981126e-03,0.000000000000000000e+00
-2.000000000000001776e-02,-2.999999999999999889e-02,0.000000000000000000e+00
-2.000000000000001776e-02,-1.999999999999999001e-02,2.000000000000000111e-01
-1.000000000000000888e-02,-9.999999999999981126e-03,1.000000000000000888e-02
-3.000000000000002665e-02,-9.999999999999981126e-03,1.000000000000000888e-02
-2.000000000000001776e-02,-2.999999999999999889e-02,1.000000000000000888e-02
-2.000000000000001776e-02,-1.999999999999999001e-02,2.100000000000000200e-01
-1.000000000000000888e-02,0.000000000000000000e+00,0.000000000000000000e+00
-3.000000000000002665e-02,0.000000000000000000e+00,0.000000000000000000e+00
-2.000000000000001776e-02,-2.000000000000001776e-02,0.000000000000000000e+00
-2.000000000000001776e-02,-1.000000000000000888e-02,2.000000000000000111e-01
-1.000000000000000888e-02,0.000000000000000000e+00,1.000000000000000888e-02
-3.000000000000002665e-02,0.000000000000000000e+00,1.000000000000000888e-02
-2.000000000000001776e-02,-2.000000000000001776e-02,1.000000000000000888e-02
-2.000000000000001776e-02,-1.000000000000000888e-02,2.100000000000000200e-01
-1.000000000000000888e-02,1.000000000000000888e-02,0.000000000000000000e+00
-3.000000000000002665e-02,1.000000000000000888e-02,0.000000000000000000e+00
-2.000000000000001776e-02,-1.000000000000000888e-02,0.000000000000000000e+00
-2.000000000000001776e-02,0.000000000000000000e+00,2.000000000000000111e-01
-1.000000000000000888e-02,1.000000000000000888e-02,1.000000000000000888e-02
-3.000000000000002665e-02,1.000000000000000888e-02,1.000000000000000888e-02
-2.000000000000001776e-02,-1.000000000000000888e-02,1.000000000000000888e-02
-2.000000000000001776e-02,0.000000000000000000e+00,2.100000000000000200e-01
0.000000000000000000e+00,1.000000000000000888e-02,0.000000000000000000e+00
-2.000000000000001776e-02,1.000000000000000888e-02,0.000000000000000000e+00
-1.000000000000000888e-02,-1.000000000000000888e-02,0.000000000000000000e+00
-1.000000000000000888e-02,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000888e-02,1.000000000000000888e-02
-2.000000000000001776e-02,1.000000000000000888e-02,1.000000000000000888e-02
-1.000000000000000888e-02,-1.000000000000000888e-02,1.000000000000000888e-02
-1.000000000000000888e-02,0.000000000000000000e+00,2.100000000000000200e-01
1.000000000000000888e-02,1.000000000000000888e-02,0.000000000000000000e+00
-1.000000000000000888e-02,1.000000000000000888e-02,0.000000000000000000e+00
0.000000000000000000e+00,-1.000000000000000888e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01
1.000000000000000888e-02,1.000000000000000888e-02,1.000000000000000888e-02
-1.000000000000000888e-02,1.000000000000000888e-02,1.000000000000000888e-02
0.000000000000000000e+00,-1.000000000000000888e-02,1.000000000000000888e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.100000000000000200e-01
2.000000000000001776e-02,1.000000000000000888e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000888e-02,0.000000000000000000e+00
1.000000000000000888e-02,-1.000000000000000888e-02,0.000000000000000000e+00
1.000000000000000888e-02,0.000000000000000000e+00,2.000000000000000111e-01
2.000000000000001776e-02,1.000000000000000888e-02,1.000000000000000888e-02
0.000000000000000000e+00,1.000000000000000888e-02,1.000000000000000888e-02
1.000000000000000888e-02,-1.000000000000000888e-02,1.000000000000000888e-02
1.000000000000000888e-02,0.000000000000000000e+00,2.100000000000000200e-01
3.660254037844423713e-03,1.366025403784440484e-02,0.000000000000000000e+00
-1.366025403784437708e-02,3.660254037844395958e-03,0.000000000000000000e+00
5.000000000000004441e-03,-8.660254037844400399e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01
3.660254037844423713e-03,1.366025403784440484e-02,1.000000000000000888e-02
-1.366025403784437708e-02,3.660254037844395958e-03,1.000000000000000888e-02
5.000000000000004441e-03,-8.660254037844400399e-03,1.000000000000000888e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.100000000000000200e-01
-3.660254037844368202e-03,-3.660254037844395958e-03,1.000000000000000888e-02
1.366025403784443260e-02,6.339745962155612924e-03,1.000000000000000888e-02
-5.000000000000004441e-03,1.866025403784440928e-02,1.000000000000000888e-02
0.000000000000000000e+00,1.000000000000003664e-02,2.100000000000000200e-01
1.316987298107785698e-02,1.274519052838329891e-02,5.245190528383292250e-03
-1.830127018922211857e-03,-2.451905283832878091e-04,7.745190528383294470e-03
1.433012701892222296e-02,-6.250000000000005551e-03,-6.495190528383321116e-03
1.099999999999999867e-01,-8.660254037844386521e-02,1.500000000000000222e-01
1.316987298107785698e-02,1.274519052838329891e-02,1.524519052838330113e-02
-1.830127018922211857e-03,-2.451905283832878091e-04,1.774519052838330335e-02
1.433012701892222296e-02,-6.250000000000005551e-03,3.504809471616687766e-03
1.099999999999999867e-01,-8.660254037844386521e-02,1.600000000000000311e-01
1.316987298107785698e-02,2.274519052838330779e-02,5.245190528383292250e-03
-1.830127018922211857e-03,9.754809471616721073e-03,7.745190528383294470e-03
1.433012701892222296e-02,3.750000000000003331e-03,-6.495190528383321116e-03
1.099999999999999867e-01,-7.660254037844387021e-02,1.500000000000000222e-01
-3.660254037844368202e-03,1.366025403784440484e-02,0.000000000000000000e+00
-1.366025403784437708e-02,-3.660254037844395958e-03,0.000000000000000000e+00
8.660254037844428154e-03,-5.000000000000004441e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01
-3.660254037844368202e-03,1.366025403784440484e-02,1.000000000000000888e-02
-1.366025403784437708e-02,-3.660254037844395958e-03,1.000000000000000888e-02
8.660254037844428154e-03,-5.000000000000004441e-03,1.000000000000000888e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.100000000000000200e-01
-3.660254037844368202e-03,2.366025403784441372e-02,0.000000000000000000e+00
-1.366025403784437708e-02,6.339745962155612924e-03,0.000000000000000000e+00
8.660254037844428154e-03,5.000000000000004441e-03,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000888e-02,2.000000000000000111e-01
-3.660254037844368202e-03,2.366025403784441372e-02,1.000000000000000888e-02
-1.366025403784437708e-02,6.339745962155612924e-03,1.000000000000000888e-02
8.660254037844428154e-03,5.000000000000004441e-03,1.000000000000000888e-02
0.000000000000000000e+00,1.000000000000000888e-02,2.100000000000000200e-01
6.339745962155585168e-03,1.366025403784440484e-02,0.000000000000000000e+00
-3.660254037844368202e-03,-3.660254037844395958e-03,0.000000000000000000e+00
1.866025403784443704e-02,-5.000000000000004441e-03,0.000000000000000000e+00
1.000000000000000888e-02,0.000000000000000000e+00,2.000000000000000111e-01
6.339745962155585168e-03,1.366025403784440484e-02,1.000000000000000888e-02
-3.660254037844368202e-03,-3.660254037844395958e-03,1.000000000000000888e-02
1.866025403784443704e-02,-5.000000000000004441e-03,1.000000000000000888e-02
1.000000000000000888e-02,0.000000000000000000e+00,2.100000000000000200e-01
1.366025403784443260e-02,-3.660254037844395958e-03,0.000000000000000000e+00
2.366025403784444148e-02,1.366025403784440484e-02,0.000000000000000000e+00
1.339745962155580727e-03,1.500000000000001332e-02,0.000000000000000000e+00
1.000000000000000888e-02,1.000000000000003664e-02,2.000000000000000111e-01
6.830127018922160786e-03,2.366025403784441372e-02,1.183012701892222074e-02
-1.830127018922211857e-03,6.339745962155612924e-03,1.683012701892222518e-02
1.750000000000007105e-02,5.000000000000004441e-03,5.669872981077794805e-03
1.099999999999999867e-01,1.000000000000006439e-02,1.832050807568877948e-01
1.000000000000000888e-02,1.000000000000000888e-02,0.000000000000000000e+00
-1.000000000000000888e-02,1.000000000000000888e-02,0.000000000000000000e+00
0.000000000000000000e+00,-1.000000000000000888e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01
-1.000000000000000888e-02,-1.000000000000000888e-02,1.000000000000000888e-02
1.000000000000000888e-02,-1.000000000000000888e-02,1.000000000000000888e-02
